,index_x,Reporter_Country Code_x,Reporter_Countries,Partner_Countries,Item,Element,Unit,index_y,Reporter_Country_Code_y,quantity_sum,reporter_codes,variable,value
433,2049597,185,Russian Federation,Jordan,Maize,Export Quantity,tonnes,19683308,1716,736853.0,JOR,proportion,0.000711132342543221
434,2562378,230,Ukraine,Jordan,Maize,Export Quantity,tonnes,19683308,1716,736853.0,JOR,proportion,0.051909946760072906
435,2050011,185,Russian Federation,Kazakhstan,Maize,Export Quantity,tonnes,20889790,1943,7804.0,KAZ,proportion,0.6230138390568939
436,2562591,230,Ukraine,Kazakhstan,Maize,Export Quantity,tonnes,20889790,1943,7804.0,KAZ,proportion,0.03741670937980523
437,2050859,185,Russian Federation,Kyrgyzstan,Maize,Export Quantity,tonnes,12062646,1166,351.0,KGZ,proportion,0.15384615384615385
438,2051370,185,Russian Federation,Latvia,Maize,Export Quantity,tonnes,20802199,1966,95169.0,LVA,proportion,0.5910958400319432
439,2563234,230,Ukraine,Latvia,Maize,Export Quantity,tonnes,20802199,1966,95169.0,LVA,proportion,0.05739263835912955
440,2051672,185,Russian Federation,Lebanon,Maize,Export Quantity,tonnes,21304284,1834,929125.0,LBN,proportion,0.006027176106551863
441,2563515,230,Ukraine,Lebanon,Maize,Export Quantity,tonnes,21304284,1834,929125.0,LBN,proportion,0.280179739001749
442,2051891,185,Russian Federation,Libya,Maize,Export Quantity,tonnes,13229418,1162,770035.0,LBY,proportion,0.12635789282305349
443,2563849,230,Ukraine,Libya,Maize,Export Quantity,tonnes,13229418,1162,770035.0,LBY,proportion,0.6432850454849455
444,2052171,185,Russian Federation,Lithuania,Maize,Export Quantity,tonnes,29299909,2794,278027.0,LTU,proportion,0.2594604121182475
445,2564076,230,Ukraine,Lithuania,Maize,Export Quantity,tonnes,29299909,2794,278027.0,LTU,proportion,0.6491527801256712
446,2053277,185,Russian Federation,Mongolia,Maize,Export Quantity,tonnes,6120678,524,8080.0,MNG,proportion,0.992450495049505
447,2054063,185,Russian Federation,Netherlands,Maize,Export Quantity,tonnes,44523457,4416,5962475.0,NLD,proportion,0.0011553926850846334
448,2565973,230,Ukraine,Netherlands,Maize,Export Quantity,tonnes,44523457,4416,5962475.0,NLD,proportion,0.5013302361854767
449,2055098,185,Russian Federation,Oman,Maize,Export Quantity,tonnes,18479417,1837,378094.0,OMN,proportion,0.0680201219802483
450,2566910,230,Ukraine,Oman,Maize,Export Quantity,tonnes,18479417,1837,378094.0,OMN,proportion,0.3319809359577248
451,2056711,185,Russian Federation,Republic of Korea,Maize,Export Quantity,tonnes,22276491,2055,10661873.0,KOR ,proportion,0.02073650661567625
452,2568685,230,Ukraine,Republic of Korea,Maize,Export Quantity,tonnes,22276491,2055,10661873.0,KOR ,proportion,0.12381970785058123
453,2057094,185,Russian Federation,Republic of Moldova,Maize,Export Quantity,tonnes,17402340,1607,37060.0,MDA,proportion,0.0029681597409606042
454,2569020,230,Ukraine,Republic of Moldova,Maize,Export Quantity,tonnes,17402340,1607,37060.0,MDA,proportion,0.10925526173772261
455,2059737,185,Russian Federation,Sweden,Maize,Export Quantity,tonnes,29221195,2853,58865.0,SWE,proportion,0.04766839378238342
456,2060588,185,Russian Federation,Tajikistan,Maize,Export Quantity,tonnes,4804974,406,7041.0,TJK,proportion,0.008947592671495527
457,2061430,185,Russian Federation,Turkey,Maize,Export Quantity,tonnes,34957672,3176,3273231.0,TUR,proportion,0.1923432840517519
458,2574141,230,Ukraine,Turkey,Maize,Export Quantity,tonnes,34957672,3176,3273231.0,TUR,proportion,0.43749249594666556
459,2061803,185,Russian Federation,Turkmenistan,Maize,Export Quantity,tonnes,5944333,516,8575.0,TKM,proportion,0.956268221574344
460,2062278,185,Russian Federation,Ukraine,Maize,Export Quantity,tonnes,26132983,2389,27956.0,UKR,proportion,0.02342967520389183
461,2063012,185,Russian Federation,United Kingdom of Great Britain and Northern Ireland,Maize,Export Quantity,tonnes,52145646,4948,1892463.0,GBR,proportion,0.0171443246182356
462,2575213,230,Ukraine,United Kingdom of Great Britain and Northern Ireland,Maize,Export Quantity,tonnes,52145646,4948,1892463.0,GBR,proportion,0.34035962658186714
463,2064095,185,Russian Federation,Uzbekistan,Maize,Export Quantity,tonnes,21904956,1977,64593.0,UZB,proportion,0.000789559240165343
464,2576229,230,Ukraine,Uzbekistan,Maize,Export Quantity,tonnes,21904956,1977,64593.0,UZB,proportion,0.002322233059309832
465,2064488,185,Russian Federation,Viet Nam,Maize,Export Quantity,tonnes,23667150,2073,12652778.0,VNM,proportion,0.03961043179608462
466,2576528,230,Ukraine,Viet Nam,Maize,Export Quantity,tonnes,23667150,2073,12652778.0,VNM,proportion,0.015504500276540061
467,2549946,230,Ukraine,Algeria,Maize,Export Quantity,tonnes,20136315,1860,5010449.0,DZA,proportion,0.15419356628517725
468,2551603,230,Ukraine,Bangladesh,Maize,Export Quantity,tonnes,13541114,1197,2205437.0,BGD,proportion,0.05138981526110245
469,2552316,230,Ukraine,Belgium,Maize,Export Quantity,tonnes,35420600,3397,1754435.0,BEL,proportion,0.29386155656949386
470,2552698,230,Ukraine,Benin,Maize,Export Quantity,tonnes,4823016,441,1332.0,BEN,proportion,0.025525525525525526
471,2553650,230,Ukraine,Canada,Maize,Export Quantity,tonnes,30087077,2835,1780401.0,CAN,proportion,0.005944166510802903
472,2555035,230,Ukraine,Costa Rica,Maize,Export Quantity,tonnes,8235413,718,962825.0,CRI,proportion,0.000638745358710046
473,2555837,230,Ukraine,Czechia,Maize,Export Quantity,tonnes,22375622,2356,156419.0,CZE,proportion,0.02268905951323049
474,2557839,230,Ukraine,France,Maize,Export Quantity,tonnes,53744637,5329,564273.0,FRA,proportion,7.08876731652941e-06
475,2560379,230,Ukraine,India,Maize,Export Quantity,tonnes,20045003,1758,21486.0,IND,proportion,0.10904775202457415
476,2560791,230,Ukraine,Iran (Islamic Republic of),Maize,Export Quantity,tonnes,17517012,1615,6205078.0,IRN,proportion,0.19684136122060028
477,2560943,230,Ukraine,Iraq,Maize,Export Quantity,tonnes,29287888,2699,772004.0,IRQ,proportion,0.1429824197802084
478,2561120,230,Ukraine,Ireland,Maize,Export Quantity,tonnes,26312271,2555,1750019.0,IRL,proportion,0.274571876076774
479,2561415,230,Ukraine,Israel,Maize,Export Quantity,tonnes,17432290,1506,1906585.0,ISR,proportion,0.42442639588583775
480,2561806,230,Ukraine,Italy,Maize,Export Quantity,tonnes,42934054,4242,5872103.0,ITA,proportion,0.11238546054113834
481,2562771,230,Ukraine,Kenya,Maize,Export Quantity,tonnes,28770660,2447,362853.0,KEN,proportion,0.027559369772332046
482,2562843,230,Ukraine,Kuwait,Maize,Export Quantity,tonnes,27346402,2388,211591.0,KWT,proportion,0.10208373702095079
483,2563704,230,Ukraine,Liberia,Maize,Export Quantity,tonnes,8155554,727,1461.0,LBR,proportion,0.2621492128678987
484,2564343,230,Ukraine,Madagascar,Maize,Export Quantity,tonnes,5702658,500,1133.0,MDG,proportion,0.8605472197705207
485,2565539,230,Ukraine,Morocco,Maize,Export Quantity,tonnes,19068021,1737,2989047.0,MAR,proportion,0.09030336424954175
486,2565716,230,Ukraine,Nepal,Maize,Export Quantity,tonnes,10894076,958,544534.0,NPL,proportion,0.014572092835341778
487,2566320,230,Ukraine,New Zealand,Maize,Export Quantity,tonnes,14453760,1262,158649.0,NZL,proportion,0.0025149859122969576
488,2566772,230,Ukraine,Norway,Maize,Export Quantity,tonnes,24655694,2187,76178.0,NOR,proportion,0.03730735908004936
489,2566978,230,Ukraine,Pakistan,Maize,Export Quantity,tonnes,15892555,1363,25265.0,PAK,proportion,0.020858895705521473
490,2567984,230,Ukraine,Poland,Maize,Export Quantity,tonnes,29426756,2941,393336.0,POL,proportion,0.0037347204425732705
491,2568384,230,Ukraine,Portugal,Maize,Export Quantity,tonnes,30312498,3027,1886046.0,PRT,proportion,0.38920206612139896
492,2568533,230,Ukraine,Qatar,Maize,Export Quantity,tonnes,22225564,2293,81791.0,QAT,proportion,0.03698450929808903
493,2569373,230,Ukraine,Romania,Maize,Export Quantity,tonnes,32328412,3022,3678505.0,ROU,proportion,0.00018730435326307833
494,2570466,230,Ukraine,Saudi Arabia,Maize,Export Quantity,tonnes,30657316,2664,4191341.0,SAU,proportion,0.017114570253291248
495,2570662,230,Ukraine,Serbia,Maize,Export Quantity,tonnes,24187851,2321,17443.0,SRB,proportion,0.000401307114601846
496,2570865,230,Ukraine,Seychelles,Maize,Export Quantity,tonnes,13266570,1252,3809.0,SYC,proportion,0.13074297715935942
497,2571930,230,Ukraine,South Africa,Maize,Export Quantity,tonnes,24283372,2168,4533.0,ZAF,proportion,0.10324288550628723
498,2572217,230,Ukraine,Spain,Maize,Export Quantity,tonnes,34583302,3326,7853214.0,ESP,proportion,0.34121061771651706
499,2572474,230,Ukraine,Sri Lanka,Maize,Export Quantity,tonnes,11483172,1014,7106.0,LKA,proportion,0.02307908809456797
500,2572957,230,Ukraine,Switzerland,Maize,Export Quantity,tonnes,31620093,2839,261652.0,CHE,proportion,0.048851145796707074
501,2573228,230,Ukraine,Syrian Arab Republic,Maize,Export Quantity,tonnes,22719006,2110,219149.0,SYR,proportion,0.09924754390848235
502,2573582,230,Ukraine,Thailand,Maize,Export Quantity,tonnes,14784132,1364,186436.0,THA,proportion,0.05344997747216203
503,2573865,230,Ukraine,Tunisia,Maize,Export Quantity,tonnes,11794382,1063,1004534.0,TUN,proportion,0.5052969834769157
504,2574836,230,Ukraine,United Arab Emirates,Maize,Export Quantity,tonnes,35507884,3117,539973.0,ARE,proportion,0.21908317638104127
505,2576658,230,Ukraine,Yemen,Maize,Export Quantity,tonnes,12035528,1048,702736.0,YEM,proportion,0.00019922132920470847
